IP,Latitude,Longitude,PostCode,City,State,Country
202.10.128.1,-28.0771,153.388,,Robina,QLD,AU
202.12.68.1,-31.936,115.82799999999999,,West Leederville,,AU
202.12.86.1,-32.2297,115.834,,Orelia,WA,AU
202.12.93.1,-33.8462,151.211,,Milsons Point (9),,AU
202.12.107.1,-33.8786,151.2,,Ultimo,NSW,AU
202.12.120.1,-35.2733,149.115,,Acton,ACT,AU
202.14.0.1,-34.2873,146.046,,Griffith,NSW,AU
202.14.113.1,-37.8175,145.119,,Box Hill,VIC,AU
202.14.126.1,-34.4249,150.893,,Wollongong,NSW,AU
202.14.155.1,-33.8682,151.21200000000002,,Sydney,NSW,AU
202.14.177.1,-34.4072,150.893,,North Wollongong (3),,AU
202.14.182.1,-37.8161,144.984,,East Melbourne,,AU
202.14.186.1,-35.3416,149.086,,Phillip,NSW,AU
202.14.210.1,-37.8348,144.96200000000002,,South Melbourne,,AU
202.14.212.1,-33.869,151.21,,Sydney,NSW,AU
202.14.215.1,-31.909000000000002,115.809,,Osborne Park,,AU
202.14.229.1,-37.8146,144.97,,Melbourne (27),,AU
202.20.16.1,-34.7462,138.638,,Edinburgh,,AU
202.20.67.1,-33.9158,151.227,,Kensington,NSW,AU
202.22.160.1,-16.8833,145.7167,4870.0,Freshwater,QLD,AU
202.22.162.1,-33.9346,150.916,,Liverpool,NSW,AU
202.27.15.1,-33.895,151.195,,Eveleigh,NSW,AU
202.38.144.1,-33.8646,151.209,,Sydney,NSW,AU
202.38.162.1,-35.0063,117.898,,Spencer Park,,AU
202.40.163.1,-33.7518,151.14700000000002,,Gordon,NSW,AU
202.40.165.1,-27.4051,153.063,,Nundah (2),,AU
202.41.14.1,-33.7907,150.83,,Minchinbury,NSW,AU
202.43.4.1,-33.8795,151.21,,Surry Hills,NSW,AU
202.43.224.1,-35.1167,137.65,5576,Yorketown,SA,AU
202.43.232.1,-31.4579,152.7262,2446,Wauchope,NSW,AU
202.44.75.1,-26.6723,153.088,,Buderim (11),,AU
202.44.98.1,-33.889,151.251,,Woollahra,NSW,AU
202.45.104.1,-23.8883,151.2538,4680.0,Telina,QLD,AU
202.45.120.1,-35.6034,138.1032,5204.0,Normanville,SA,AU
202.47.86.1,-37.8131,144.97299999999998,,Melbourne (530),,AU
202.52.37.1,-33.8369,151.208,,North Sydney,,AU
202.52.45.1,-34.4239,150.891,,Wollongong,NSW,AU
202.52.60.1,-33.8671,151.207,,Sydney,NSW,AU
202.52.129.1,-23.5595,145.284,,Barcaldine,QLD,AU
202.52.145.1,-37.8007,145.003,,Abbotsford,VIC,AU
202.53.48.1,-34.3167,149.8167,2580,Richlands,NSW,AU
202.53.192.1,-33.7793,151.128,,Macquarie Park,NSW,AU
202.58.100.1,-33.755,151.15200000000002,,Gordon,NSW,AU
202.58.226.1,-38.0187,145.205,,Dandenong South,,AU
202.58.231.1,-31.71,148.67,,Gilgandra,NSW,AU
202.58.233.1,-33.8386,151.207,,North Sydney,,AU
202.58.246.1,-37.918,145.155,,Monash,SA,AU
202.59.247.1,-35.2413,149.071,,Belconnen,ACT,AU
202.61.238.1,-37.8187,144.959,,Melbourne (11),,AU
202.63.37.1,-38.0667,144.3333,3213,Lovely Banks,VIC,AU
202.65.76.1,-31.8747,116.13799999999999,6081,Parkerville,WA,AU
202.67.78.1,-33.2855,151.4537,2259,Tacoma,NSW,AU
202.69.133.1,-37.8134,144.971,,Melbourne (14),,AU
202.69.208.1,-33.8685,151.194,,Pyrmont (5),,AU
202.70.137.1,-33.8062,151.15,,Lane Cove West,,AU
202.70.142.1,-37.8191,144.96200000000002,,Melbourne,VIC,AU
202.70.143.1,-37.8481,144.97899999999998,,Melbourne (2),,AU
202.71.160.1,-32.5086,115.736,6210,Silver Sands,WA,AU
202.72.145.1,-33.4814,116.9005,6392.0,Darkan,WA,AU
202.72.147.1,-33.6879,117.5584,6317.0,Katanning,WA,AU
202.72.164.1,-32.5995,115.6449,6210,Wannanup,WA,AU
202.72.190.1,-29.4361,116.2856,6620,Perenjori,WA,AU
202.74.34.1,-37.815,144.963,,Melbourne,VIC,AU
202.74.49.1,-32.0173,115.961,,Beckenham,WA,AU
202.76.170.1,-26.3668,152.8557,4568,Pomona,QLD,AU
202.80.64.1,-19.2684,146.803,,West End,QLD,AU
202.83.112.1,-37.8282,145.03,,Melbourne,VIC,AU
202.84.20.1,-33.7211,151.04399999999998,,Cherrybrook,NSW,AU
202.87.10.1,-43.1262,147.2464,7155,Kettering,TAS,AU
202.87.16.1,-33.2846,151.39700000000002,,Mardi,NSW,AU
202.87.160.1,-38.2346,146.395,,Morwell,VIC,AU
202.90.38.1,-33.8632,151.211,,Sydney,NSW,AU
202.90.241.1,-34.7814,138.9181,5233.0,Gumeracha,SA,AU
202.90.244.1,-38.2445,146.41,,Morwell,VIC,AU
202.92.36.1,-26.3369,152.8225,4569.0,Cooran,QLD,AU
202.94.64.1,-35.4155,149.069,,Greenway (242),,AU
202.94.69.1,-37.9115,145.134,,Clayton,,AU
202.94.71.1,-27.4537,153.031,,Fortitude Valley,QLD,AU
202.94.78.1,-33.86,151.211,,Sydney,NSW,AU
202.125.93.1,-33.8382,151.209,,North Sydney,,AU
202.125.99.1,-37.9535,145.049,,Highett,VIC,AU
202.125.111.1,-33.8683,151.204,,Sydney,NSW,AU
202.125.160.1,-37.8524,144.981,,Melbourne,VIC,AU
202.125.165.1,-33.9188,151.19299999999998,,Alexandria (1),,AU
202.128.118.1,-33.797,151.179,,Chatswood,NSW,AU
202.128.120.1,-33.7971,151.179,,Chatswood (1),,AU
202.129.65.1,-31.9467,115.822,,Subiaco,WA,AU
202.129.237.1,-35.2412,149.071,,Bruce,SA,AU
202.130.32.1,-36.45,144.5167,3558,Hunter,VIC,AU
202.131.95.1,-33.8878,151.194,,Chippendale,NSW,AU
202.138.43.1,-28.0173,153.42600000000002,,Gold Coast,QLD,AU
202.138.44.1,-26.3914,153.039,,Tewantin,QLD,AU
202.138.57.1,-30.5401,139.306,,Nepabunna (Balcanoona),,AU
202.138.198.1,-34.4167,150.5167,2575,Alpine,NSW,AU
202.139.93.1,-34.0388,150.7111,2570.0,Kirkham,NSW,AU
202.142.131.1,-12.3919,130.8625,810,Millner,NT,AU
202.142.140.1,-38.1167,146.5667,3854,Glengarry,VIC,AU
202.148.234.1,-19.1551,146.8485,4819,Magnetic Island,QLD,AU
202.150.60.1,-27.4692,153.009,,Milton,NSW,AU
202.153.210.1,-38.3693,142.467,,Warrnambool (2),,AU
202.153.220.1,-38.6,145.6,3995,North Wonthaggi,VIC,AU
202.155.160.1,-28.05,153.35,4213,Worongary,QLD,AU
202.158.253.1,-31.9506,115.835,,West Perth,,AU
202.159.176.1,-33.7984,151.2052,2068,Willoughby,NSW,AU
202.164.26.1,-33.8642,151.211,,Sydney (30),,AU
202.168.96.1,-35.8122,145.569,2714.0,Tocumwal,NSW,AU
202.168.102.1,-38.4761,145.9469,3953.0,Leongatha,VIC,AU
202.168.110.1,-26.7905,153.14,4551.0,Moffat Beach,QLD,AU
202.168.114.1,-42.8091,147.2448,7011.0,Chigwell,TAS,AU
202.168.118.1,-41.1814,145.9571,7316.0,Camena,TAS,AU
202.168.127.1,-29.7,152.95,2460.0,South Grafton,NSW,AU
202.171.171.1,-35.467,148.1126,,Green Valley,NSW,AU
202.171.238.1,-36.7587,144.284,,Bendigo,VIC,AU
202.173.134.1,-36.5052,148.3076,2625.0,Thredbo,NSW,AU
202.176.15.1,-27.4856,152.99200000000002,,Toowong,QLD,AU
202.182.71.1,-43.3142,147.0149,7117,Dover,TAS,AU
202.182.81.1,-37.8167,145.3667,3766,Kalorama,VIC,AU
202.182.136.1,-33.7393,151.069,,Pennant Hills (16),,AU
202.191.4.1,-31.9364,115.84200000000001,,Leederville,WA,AU
202.191.52.1,-33.7883,151.128,,Macquarie Park,NSW,AU
203.0.1.1,-37.8366,145.166,,Forest Hill (19),,AU
203.0.26.1,-33.8603,151.208,,The Rocks,NSW,AU
203.0.41.1,-37.8135,144.97299999999998,,Melbourne (35),,AU
203.0.80.1,-16.8878,145.696,,Redlynch,QLD,AU
203.0.121.1,-35.343,149.086,,Woden (Penrhyn House),,AU
203.0.129.1,-34.9365,138.66,,Burnside,SA,AU
203.0.155.1,-33.9134,151.247,,Randwick,NSW,AU
203.0.176.1,-34.923,138.60399999999998,,Adelaide (6),,AU
203.0.226.1,-34.4251,150.856,,Figtree,NSW,AU
203.0.228.1,-27.4442,152.993,,Ashgrove,QLD,AU
203.1.19.1,-33.8553,151.16299999999998,,Drummoyne (Birkenhead Point Outlet),,AU
203.1.24.1,-37.9085,145.245,,Rowville,VIC,AU
203.1.48.1,-30.9849,151.5934,2354,Walcha,NSW,AU
203.1.69.1,-16.8879,145.696,,Redlynch,QLD,AU
203.1.92.1,-37.0333,141.7333,3409,Douglas,VIC,AU
203.1.109.1,-31.9365,115.84100000000001,,Leederville,WA,AU
203.1.110.1,-33.7725,151.082,,Epping,NSW,AU
203.1.192.1,-37.8149,145.03799999999998,,Hawthorn,VIC,AU
203.2.50.1,-30.45,153.0167,2454,Raleigh,NSW,AU
203.2.96.1,-23.3539,150.52100000000002,,Park Avenue,,AU
203.2.123.1,-28.0731,153.417,,Robina,QLD,AU
203.2.124.1,-34.9206,138.60399999999998,,Adelaide,SA,AU
203.2.144.1,-37.8837,145.006,,Elsternwick,VIC,AU
203.2.149.1,-33.8928,151.204,,Redfern,NSW,AU
203.2.192.1,-33.8232,151.194,,St Leonards,,AU
203.2.199.1,-34.9502,138.607,,Unley,SA,AU
203.2.200.1,-37.5823,144.1093,3345,Gordon,VIC,AU
203.2.210.1,-27.7236,152.93200000000002,,Park Edge,,AU
203.2.216.1,-32.931999999999995,151.64,,Glendale,NSW,AU
203.2.239.1,-37.7374,145.004,,Preston,VIC,AU
203.3.92.1,-27.4704,153.029,,Brisbane,QLD,AU
203.3.100.1,-27.4671,153.03,,Brisbane (9),,AU
203.3.104.1,-37.8175,145.121,,Box Hill,VIC,AU
203.3.122.1,-34.0535,150.971,,Lucas Heights,,AU
203.3.130.1,-33.8437,151.21,,Lavender Bay,NSW,AU
203.3.144.1,-37.9124,145.153,,Mulgrave,VIC,AU
203.3.166.1,-32.9124,151.721,,Lambton,,AU
203.3.168.1,-34.1043,141.9165,2648,Wentworth,NSW,AU
203.4.229.1,-35.309,149.13299999999998,,Barton,ACT,AU
203.5.0.1,-33.9584,151.1,,Sydney,NSW,AU
203.5.1.1,-37.9212,145.16,,Mulgrave,VIC,AU
203.5.10.1,-27.4657,153.026,,Brisbane,QLD,AU
203.5.13.1,-35.1211,138.523,,Morphett Vale,SA,AU
203.5.16.1,-33.7972,151.09799999999998,,Denistone East,NSW,AU
203.5.19.1,-33.8378,151.207,,North Sydney,,AU
203.5.25.1,-33.45,151.15,2775,Spencer,NSW,AU
203.5.26.1,-37.8166,144.96,,Melbourne,VIC,AU
203.5.30.1,-33.6088,150.817,,Windsor,NSW,AU
203.5.45.1,-32.7738,151.601,,Ashtonfield,NSW,AU
203.5.59.1,-33.8676,151.208,,Sydney,NSW,AU
203.5.63.1,-33.556,150.727,,Kurmond,NSW,AU
203.5.107.1,-33.8008,151.18,,Chatswood,NSW,AU
203.5.112.1,-27.4769,153.028,,Brisbane,QLD,AU
203.5.119.1,-42.8396,147.512,,Hobart,TAS,AU
203.5.123.1,-34.7167,149.75,2580,Kenmore,NSW,AU
203.5.126.1,-34.9236,138.605,,Adelaide,SA,AU
203.5.127.1,-31.9344,115.87200000000001,,Mount Lawley,WA,AU
203.5.144.1,-37.8456,145.046,,Glen Iris,VIC,AU
203.5.183.1,-37.1667,144.1667,3451,Guildford,VIC,AU
203.5.194.1,-33.9317,151.185,,Sydney,NSW,AU
203.5.247.1,-37.8213,144.969,,Melbourne,VIC,AU
203.6.76.1,-35.314,149.108,,Deakin,VIC,AU
203.6.135.1,-27.2599,152.0516,4355,Crows Nest,QLD,AU
203.6.141.1,-37.8966,145.16299999999998,,Mulgrave (Unit 8),,AU
203.6.216.1,-37.8107,144.97,,Melbourne,VIC,AU
203.7.130.1,-31.9517,115.852,,Perth,WA,AU
203.7.137.1,-31.9156,115.825,,Mt Hawthorn,,AU
203.7.154.1,-33.823,151.194,,St Leonards,,AU
203.7.159.1,-36.2349,149.128,,Cooma,NSW,AU
203.7.172.1,-31.9612,115.87299999999999,,East Perth (2),,AU
203.7.198.1,-35.2621,149.132,,Braddon,ACT,AU
203.7.199.1,-33.8408,151.20600000000002,,North Sydney,,AU
203.7.232.1,-37.8318,144.971,,Melbourne,VIC,AU
203.7.236.1,-31.9141,115.932,,Bassendean,WA,AU
203.8.32.1,-37.8171,144.94899999999998,,Docklands,VIC,AU
203.8.68.1,-37.8326,144.969,,South Melbourne (City of Port Phillip),,AU
203.8.71.1,-37.8691,145.063,,Malvern East,VIC,AU
203.8.80.1,-33.8244,151.197,,St Leonards,,AU
203.8.89.1,-30.1721,151.0762,2359,Bundarra,NSW,AU
203.8.90.1,-37.861999999999995,144.77,,Laverton,VIC,AU
203.8.112.1,-32.039,115.831,,Booragoon,WA,AU
203.8.113.1,-33.7403,151.07,,Pennant Hills,NSW,AU
203.8.120.1,-33.8248,151.19,,Greenwich,NSW,AU
203.8.124.1,-37.811,144.96200000000002,,Melbourne,VIC,AU
203.8.125.1,-37.454,144.2964,3458,Blackwood,VIC,AU
203.8.163.1,-34.9253,138.60399999999998,,Adelaide,SA,AU
203.8.164.1,-32.016999999999996,115.934,,Cannington,WA,AU
203.8.193.1,-33.8367,151.208,,North Sydney,,AU
203.8.194.1,-27.4565,153.03799999999998,,Fortitude Valley,QLD,AU
203.8.205.1,-33.7968,151.124,,North Ryde,,AU
203.8.206.1,-33.8218,151.195,,St Leonards (14),,AU
203.8.216.1,-31.9002,115.884,,Dianella,WA,AU
203.8.218.1,-35.3245,149.076,,Curtin,ACT,AU
203.8.219.1,-31.9333,115.76899999999999,,City Beach,WA,AU
203.8.221.1,-16.9428,145.77200000000002,,Portsmith,,AU
203.8.224.1,-35.3457,149.084,,Phillip (28),,AU
203.9.0.1,-33.8247,151.19799999999998,,St Leonards,,AU
203.9.60.1,-37.9318,145.142,,Springvale,VIC,AU
203.9.64.1,-27.4449,153.042,,Bowen Hills,,AU
203.9.102.1,-37.8413,145.267,,Bayswater,VIC,AU
203.9.152.1,-33.8923,151.187,,Newtown,NSW,AU
203.9.156.1,-35.0209,138.601,,Eden Hills,,AU
203.9.157.1,-38.1646,145.149,,Frankston,,AU
203.9.188.1,-31.9489,115.848,,West Perth,,AU
203.9.192.1,-38.5167,143.7167,3236,Forrest,VIC,AU
203.10.0.1,-33.8025,151.21200000000002,,Castlecrag,NSW,AU
203.10.2.1,-38.2314,145.05,,Mornington,VIC,AU
203.10.32.1,-35.3062,149.13299999999998,,Barton,ACT,AU
203.10.57.1,-27.4713,153.005,,Milton,NSW,AU
203.10.60.1,-35.3039,149.095,,Yarralumla,ACT,AU
203.10.64.1,-33.7841,151.12,,Macquarie Park,NSW,AU
203.10.76.1,-35.2383,149.065,,Belconnen,ACT,AU
203.10.77.1,-35.3322,149.167,,Fyshwick,ACT,AU
203.10.78.1,-33.4859,151.325,,Woy Woy,NSW,AU
203.10.79.1,-27.4988,153.011,,St Lucia,,AU
203.10.89.1,-28.0741,153.415,,Gold Coast,QLD,AU
203.10.93.1,-34.929,138.613,,Adelaide,SA,AU
203.10.120.1,-34.3157,115.1592,6290,Augusta,WA,AU
203.10.123.1,-33.7746,151.079,,Epping,NSW,AU
203.10.126.1,-37.35,143.9667,3364,Kingston,VIC,AU
203.11.64.1,-33.8106,151.135,,East Ryde,,AU
203.11.68.1,-28.6667,153.4,2480,Rosebank,NSW,AU
203.11.69.1,-31.9786,115.82,,Crawley,WA,AU
203.11.73.1,-37.7814,144.981,,North Fitzroy,VIC,AU
203.11.80.1,-37.8159,144.965,,Melbourne,VIC,AU
203.11.81.1,-37.899,145.139,,Mount Waverley (7),,AU
203.11.88.1,-31.8885,115.906,,Perth,WA,AU
203.11.90.1,-34.9288,138.591,,Adelaide,SA,AU
203.11.92.1,-33.8371,151.215,,Neutral Bay,NSW,AU
203.11.97.1,-33.8658,151.205,,Sydney,NSW,AU
203.11.108.1,-31.9538,115.853,,Perth (1),,AU
203.11.112.1,-32.8974,151.736,,Mayfield,TAS,AU
203.11.113.1,-32.0634,115.831,,Murdoch,WA,AU
203.11.115.1,-37.8181,144.96200000000002,,Melbourne,VIC,AU
203.11.120.1,-31.8629,115.822,,Balcatta,WA,AU
203.11.127.1,-33.3282,151.42700000000002,,Berkeley Vale,NSW,AU
203.11.144.1,-33.8799,151.208,,Sydney (11),,AU
203.11.168.1,-33.804,151.14600000000002,,Lane Cove,NSW,AU
203.11.187.1,-33.8225,151.195,,St Leonards (60),,AU
203.11.192.1,-37.836999999999996,144.974,,Melbourne (2),,AU
203.11.221.1,-37.8573,145.08700000000002,,Glen Iris,VIC,AU
203.11.222.1,-37.8574,145.08700000000002,,Glen Iris,VIC,AU
203.12.0.1,-33.7962,151.27700000000002,,Fairlight,NSW,AU
203.12.22.1,-37.836999999999996,145.165,,Forest Hill,VIC,AU
203.12.28.1,-31.4343,152.908,,Port Macquarie,NSW,AU
203.12.38.1,-31.954,115.854,,Perth,WA,AU
203.12.43.1,-32.0515,115.816,,Winthrop,WA,AU
203.12.51.1,-26.0667,152.5833,4570,Curra,QLD,AU
203.12.52.1,-37.8332,145.056,,Camberwell,VIC,AU
203.12.54.1,-31.9471,115.853,,Northbridge,WA,AU
203.12.55.1,-42.4333,147.1333,7030,Apsley,TAS,AU
203.12.82.1,-36.1396,146.9514,3691,Killara,VIC,AU
203.12.112.1,-37.8128,145.08100000000002,,Balwyn,VIC,AU
203.12.113.1,-37.8448,144.98,,Melbourne,VIC,AU
203.12.116.1,-27.4709,153.023,,Brisbane,QLD,AU
203.12.129.1,-33.8232,151.196,,St Leonards,,AU
203.12.131.1,-33.8734,151.213,,Sydney,NSW,AU
203.12.208.1,-31.4365,152.6768,2446.0,Beechwood,NSW,AU
203.12.209.1,-32.0018,115.919,,Bentley,WA,AU
203.12.218.1,-34.4247,150.894,,Wollongong,NSW,AU
203.12.224.1,-31.8094,115.742,,Hillarys,WA,AU
203.12.225.1,-33.8186,151.19299999999998,,St Leonards,,AU
203.12.227.1,-37.7394,145.029,,Preston (W44),,AU
203.12.230.1,-16.8747,145.754,,Cairns,QLD,AU
203.12.234.1,-37.8521,144.981,,Melbourne,VIC,AU
203.12.235.1,-31.938000000000002,115.79700000000001,,Perth,WA,AU
203.12.251.1,-31.9556,115.85600000000001,,Perth,WA,AU
203.13.16.1,-31.8671,116.041,,Stratton,WA,AU
203.13.47.1,-37.8722,144.999,,St Kilda East,,AU
203.13.48.1,-35.3254,149.083,,Curtin,ACT,AU
203.13.73.1,-19.2719,146.791,,Hyde Park (14),,AU
203.13.76.1,-38.3497,144.9281,3938,McCrae,VIC,AU
203.13.90.1,-25.1,152.55,4660,Woodgate,QLD,AU
203.13.164.1,-31.9504,115.861,,Perth,WA,AU
203.13.165.1,-38.1034,145.15,,Seaford,VIC,AU
203.13.223.1,-33.8452,151.21,,Milsons Point (1),,AU
203.13.228.1,-31.9497,115.844,,West Perth,,AU
203.13.238.1,-26.9167,120.7667,,Ives,WA,AU
203.14.29.1,-33.8725,151.219,,Woolloomooloo,NSW,AU
203.14.39.1,-33.8688,151.20600000000002,,Sydney (9),,AU
203.14.48.1,-33.8234,151.19299999999998,,St Leonards,,AU
203.14.50.1,-33.7632,151.268,,Brookvale,NSW,AU
203.14.55.1,-31.9549,115.85600000000001,,Perth (16th),,AU
203.14.58.1,-33.7942,150.997,,Northmead (3b),,AU
203.14.98.1,-37.9719,145.2,,Dandenong,,AU
203.14.100.1,-17.3724,145.379,,Moomin,,AU
203.14.120.1,-16.9182,145.75,,Manunda,QLD,AU
203.14.160.1,-37.5381,143.821,,Wendouree,VIC,AU
203.14.165.1,-37.8506,144.98,,Melbourne,VIC,AU
203.14.198.1,-31.8992,115.809,,Osborne Park,,AU
203.14.210.1,-33.9268,150.858,,Hoxton Park,NSW,AU
203.14.230.1,-35.2807,149.128,,Canberra,ACT,AU
203.14.245.1,-33.8918,151.17600000000002,,Sydney,NSW,AU
203.15.92.1,-32.5361,115.742,,Mandurah,WA,AU
203.15.93.1,-34.9063,138.594,,North Adelaide,,AU
203.15.95.1,-33.8211,151.122,,Gladesville,NSW,AU
203.15.106.1,-34.9274,138.626,,Norwood,NSW,AU
203.15.111.1,-37.7269,144.91299999999998,,Moonee Valley,,AU
203.15.138.1,-32.0195,115.939,,Cannington,WA,AU
203.15.141.1,-30.7825,121.463,,Boulder,WA,AU
203.15.155.1,-33.7797,151.126,,Macquarie Park,NSW,AU
203.15.175.1,-37.9455,145.078,,Moorabbin,VIC,AU
203.15.245.1,-31.941999999999997,115.84100000000001,,West Leederville,,AU
203.15.249.1,-37.8109,144.958,,Melbourne,VIC,AU
203.15.250.1,-34.9454,138.524,,Adelaide,SA,AU
203.15.254.1,-37.7947,145.132,,Doncaster,VIC,AU
203.16.26.1,-27.5372,153.078,,Mount Gravatt,QLD,AU
203.16.36.1,-33.8071,151.148,,Lane Cove West (6),,AU
203.16.37.1,-37.7425,145.096,,Viewbank,VIC,AU
203.16.39.1,-33.9633,151.134,,Kogarah,NSW,AU
203.16.52.1,-37.8142,144.974,,Melbourne (5),,AU
203.16.59.1,-27.5406,152.805,,Mt Crosby,,AU
203.16.64.1,-33.7948,151.179,,Chatswood,NSW,AU
203.16.132.1,-36.0776,143.2271,3527,Wycheproof,VIC,AU
203.16.135.1,-35.9207,145.6407,3643,Cobram,VIC,AU
203.16.174.1,-33.6944,151.30200000000002,,Warriewood,NSW,AU
203.16.175.1,-42.843,147.30200000000002,,Moonah,TAS,AU
203.16.226.1,-36.7598,144.31,,Strathdale (172),,AU
203.16.227.1,-36.7555,144.284,,Bendigo,VIC,AU
203.16.237.1,-33.8372,151.219,,Neutral Bay,NSW,AU
203.17.4.1,-27.7456,153.218,,Yatala,QLD,AU
203.17.5.1,-33.8829,151.197,,Ultimo (1),,AU
203.17.12.1,-28.65,148.8667,4497,Thallon,QLD,AU
203.17.14.1,-33.9056,151.207,,Zetland,NSW,AU
203.17.19.1,-29.5667,151.8333,2370,Dundee,NSW,AU
203.17.24.1,-33.8261,151.19899999999998,,Crows Nest,NSW,AU
203.17.26.1,-33.7864,151.128,,Macquarie Park,NSW,AU
203.17.30.1,-37.915,144.636,,Werribee,VIC,AU
203.17.38.1,-27.4679,153.047,,New Farm,QLD,AU
203.17.52.1,-34.425,150.893,,Wollongong,NSW,AU
203.17.53.1,-37.8058,145.136,,Box Hill North,,AU
203.17.55.1,-37.8148,145.127,,Box Hill,VIC,AU
203.17.57.1,-17.2683,145.475,,Atherton,QLD,AU
203.17.58.1,-37.8321,144.937,,Port Melbourne,,AU
203.17.64.1,-34.9299,138.589,,Adelaide,SA,AU
203.17.114.1,-37.7874,145.123,,Doncaster,VIC,AU
203.17.118.1,-28.011999999999997,153.405,,Bundall,QLD,AU
203.17.119.1,-33.8832,151.196,,Ultimo,NSW,AU
203.17.121.1,-31.8617,116.038,,Stratton,WA,AU
203.17.126.1,-37.8018,144.955,,North Melbourne (20),,AU
203.17.152.1,-27.7573,153.201,,Yatala,QLD,AU
203.17.184.1,-42.8855,147.325,,Hobart,TAS,AU
203.17.185.1,-33.8715,151.204,,Sydney (Tower 1),,AU
203.17.193.1,-34.9276,138.602,,Adelaide,SA,AU
203.17.225.1,-34.9247,138.608,,Adelaide (2),,AU
203.17.232.1,-34.9419,138.641,,Glenside,SA,AU
203.17.234.1,-36.05,146.933,,Lavington,NSW,AU
203.17.238.1,-37.8514,144.981,,Melbourne,VIC,AU
203.17.254.1,-33.9016,151.203,,Waterloo,NSW,AU
203.18.12.1,-33.8724,151.248,,Double Bay,NSW,AU
203.18.14.1,-27.4157,153.056,,Clayfield,QLD,AU
203.18.22.1,-33.8764,151.208,,Sydney,NSW,AU
203.18.27.1,-33.7441,151.141,,Pymble,NSW,AU
203.18.36.1,-31.906999999999996,115.87700000000001,,Dianella,WA,AU
203.18.38.1,-33.8251,151.204,,Crows Nest,NSW,AU
203.18.53.1,-37.3492,144.537,,Woodend,VIC,AU
203.18.54.1,-33.8595,151.22899999999998,,Potts Point,NSW,AU
203.18.56.1,-37.8383,144.974,,Melbourne,VIC,AU
203.18.64.1,-37.7664,145.02700000000002,,Fairfield,VIC,AU
203.18.78.1,-37.7974,144.97,,Carlton,VIC,AU
203.18.79.1,-33.7571,151.216,,Forestville,NSW,AU
203.18.82.1,-27.4735,153.067,,Morningside,QLD,AU
203.18.86.1,-37.8385,144.976,,Melbourne (5),,AU
203.18.94.1,-27.4994,153.04399999999998,,Greenslopes,QLD,AU
203.18.95.1,-32.0694,115.891,,Canning Vale (2),,AU
203.18.102.1,-33.7897,151.128,,Sydney,NSW,AU
203.18.128.1,-34.9229,138.607,,Adelaide,SA,AU
203.18.130.1,-34.9314,138.61,,Adelaide,SA,AU
203.18.134.1,-27.4248,153.056,,Clayfield,QLD,AU
203.18.138.1,-32.0426,115.9,,Willetton,WA,AU
203.18.143.1,-34.4279,150.891,,Wollongong,NSW,AU
203.18.146.1,-33.8398,151.208,,North Sydney,,AU
203.18.148.1,-33.8161,151.091,,Meadowbank,NSW,AU
203.18.151.1,-33.9017,151.2,,Alexandria,NSW,AU
203.18.155.1,-38.228,145.062,,Mornington,VIC,AU
203.18.160.1,-33.829,151.216,,Neutral Bay,NSW,AU
203.18.162.1,-33.8803,151.208,,Haymarket,,AU
203.18.174.1,-37.7761,145.118,,Doncaster,VIC,AU
203.18.197.1,-31.9224,115.84,,Mount Hawthorn,,AU
203.18.232.1,-37.7,143.65,3351,Newtown,VIC,AU
203.18.242.1,-37.8114,145.012,,Abbotsford (11),,AU
203.18.245.1,-34.9258,138.6,,Adelaide,SA,AU
203.19.0.1,-35.243,149.093,,Bruce,SA,AU
203.19.5.1,-33.8723,151.205,,Sydney (9),,AU
203.19.12.1,-32.2477,115.81299999999999,,Kwinana,WA,AU
203.19.14.1,-35.431,149.101,,Isabella Plains,,AU
203.19.16.1,-31.9552,115.854,,Perth (7),,AU
203.19.48.1,-33.789,151.171,,Roseville,NSW,AU
203.19.50.1,-33.8648,151.208,,Sydney,NSW,AU
203.19.52.1,-33.8925,151.202,,Redfern,NSW,AU
203.19.62.1,-35.2511,149.14,,Dickson,ACT,AU
203.19.74.1,-37.8441,145.043,,Hawthorn East,,AU
203.19.75.1,-37.8066,144.952,,West Melbourne,,AU
203.19.77.1,-34.9229,138.602,,Adelaide,SA,AU
203.19.89.1,-32.8333,151.7333,2322,Tomago,NSW,AU
203.19.103.1,-27.5437,153.026,,Salisbury,SA,AU
203.19.106.1,-35.2745,149.131,,Braddon (4),,AU
203.19.107.1,-34.9932,138.547,,Morphettville,SA,AU
203.19.110.1,-31.9792,115.803,,Nedlands,WA,AU
203.19.130.1,-33.8031,151.149,,Lane Cove North,,AU
203.19.136.1,-37.8982,145.219,,Scoresby,VIC,AU
203.19.145.1,-34.9356,138.6,,Adelaide,SA,AU
203.19.157.1,-33.8402,151.089,,Sydney,NSW,AU
203.19.159.1,-33.8791,151.197,,Ultimo,NSW,AU
203.19.188.1,-35.2987,149.127,,Parkes,NSW,AU
203.19.190.1,-27.4574,153.034,,Fortitude Valley,QLD,AU
203.19.192.1,-35.3134,149.13,,Forrest,WA,AU
203.19.214.1,-33.9166,151.055,,Punchbowl,NSW,AU
203.19.253.1,-31.9187,115.889,,Inglewood,SA,AU
203.19.254.1,-33.8711,151.135,,Five Dock,NSW,AU
203.20.51.1,-27.4763,153.001,,Auchenflower,QLD,AU
